ETF Ticker,Name,Sector,Asset Class,Weight (%),Location,,,,,,,,,,,,,,,,,,,,
ISTB,CREDIT SUISSE GROUP AG 144A,Financial Institutions,Fixed Income,0.01,Switzerland,,,,,,,,,,,,,,,,,,,,
ISTB,ISRAEL ELECTRIC CORP LTD RegS,Agency,Fixed Income,0.01,Israel,,,,,,,,,,,,,,,,,,,,
ISTB,DEUTSCHE BANK AG (NEW YORK BRANCH),Financial Institutions,Fixed Income,0.01,Germany,,,,,,,,,,,,,,,,,,,,
ISTB,ENI SPA 144A,Industrial,Fixed Income,0.01,Italy,,,,,,,,,,,,,,,,,,,,
ISTB,BPCE SA MTN 144A,Financial Institutions,Fixed Income,0.01,France,,,,,,,,,,,,,,,,,,,,
ISTB,EDISON INTERNATIONAL,Utility,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
ISTB,PRUDENTIAL FINANCIAL INC,Financial Institutions,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
ISTB,COMISION FEDERAL DE ELECTRICIDAD RegS,Agency,Fixed Income,0.01,Mexico,,,,,,,,,,,,,,,,,,,,
ISTB,ATHENE GLOBAL FUNDING 144A,Financial Institutions,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
ISTB,ROYAL BANK OF CANADA MTN,Financial Institutions,Fixed Income,0.01,Canada,,,,,,,,,,,,,,,,,,,,
ISTB,CREDIT SUISSE AG (NEW YORK BRANCH),Financial Institutions,Fixed Income,0.01,Switzerland,,,,,,,,,,,,,,,,,,,,
ISTB,JOHN DEERE CAPITAL CORP MTN,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
ISTB,SUMITOMO MITSUI FINANCIAL GROUP IN,Financial Institutions,Fixed Income,0.01,Japan,,,,,,,,,,,,,,,,,,,,
ISTB,MOHAWK INDUSTRIES INC,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
ISTB,ANTHEM INC,Financial Institutions,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
ISTB,METROPOLITAN LIFE GLOBAL FUNDING I MTN 144A,Financial Institutions,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
ISTB,GPN CAPITAL SA RegS,Agency,Fixed Income,0.01,Russian Federation,,,,,,,,,,,,,,,,,,,,
ISTB,JORDAN (HASHEMITE KINGDOM OF) RegS,Sovereign,Fixed Income,0.01,Jordan,,,,,,,,,,,,,,,,,,,,
ISTB,UNITED PARCEL SERVICE INC,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
ISTB,AMERICAN TOWER CORP,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
ISTB,ABJA INVESTMENT CO PTE LTD RegS,Industrial,Fixed Income,0.01,India,,,,,,,,,,,,,,,,,,,,
ISTB,CYRUSONE LP,Financial Institutions,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
ISTB,CBB INTERNATIONAL SUKUK PROGRAMME MTN RegS,Sovereign,Fixed Income,0.01,Bahrain,,,,,,,,,,,,,,,,,,,,
ISTB,GRUPO TELEVISA SA,Industrial,Fixed Income,0.01,Mexico,,,,,,,,,,,,,,,,,,,,
ISTB,COMM_12-CR1 A3,CMBS,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
ISTB,VEB FINANCE PLC MTN RegS,Agency,Fixed Income,0.01,Russian Federation,,,,,,,,,,,,,,,,,,,,
ISTB,NEWELL BRANDS INC,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
ISTB,REALTY INCOME CORPORATION,Financial Institutions,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
ISTB,BAHRAIN (KINGDOM OF) RegS,Sovereign,Fixed Income,0.01,Bahrain,,,,,,,,,,,,,,,,,,,,
ISTB,UNILEVER CAPITAL CORP,Industrial,Fixed Income,0.01,Netherlands,,,,,,,,,,,,,,,,,,,,
ISTB,SPRINGLEAF FINANCE CORP,Financial Institutions,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
ISTB,AES GENER SA RegS,Utility,Fixed Income,0.01,Chile,,,,,,,,,,,,,,,,,,,,
ISTB,ENEL FINANCE INTERNATIONAL NV 144A,Utility,Fixed Income,0.01,Italy,,,,,,,,,,,,,,,,,,,,
ISTB,T-MOBILE USA INC,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
ISTB,INVERSIONES CMPC SA RegS,Industrial,Fixed Income,0.01,Chile,,,,,,,,,,,,,,,,,,,,
ISTB,SIMON PROPERTY GROUP LP,Financial Institutions,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
ISTB,SAUDI ELECTRICITY GLOBAL SUKUK COM RegS,Agency,Fixed Income,0.01,Saudi Arabia,,,,,,,,,,,,,,,,,,,,
ISTB,CHINA EVERGRANDE GROUP RegS,Financial Institutions,Fixed Income,0.01,China,,,,,,,,,,,,,,,,,,,,
ISTB,MACYS INC 144A,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
ISTB,BALTIMORE GAS AND ELECTRIC CO,Utility,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
ISTB,ALLY FINANCIAL INC,Financial Institutions,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
ISTB,PELABUHAN INDONESIA (PELINDO) II P RegS,Agency,Fixed Income,0.01,Indonesia,,,,,,,,,,,,,,,,,,,,
ISTB,MAF GLOBAL SECURITIES LTD RegS,Financial Institutions,Fixed Income,0.01,United Arab Emirates,,,,,,,,,,,,,,,,,,,,
ISTB,ASTRAZENECA PLC,Industrial,Fixed Income,0.01,United Kingdom,,,,,,,,,,,,,,,,,,,,
ISTB,FHLB,Agency,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
ISTB,FORD MOTOR CREDIT COMPANY LLC MTN,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
ISTB,SWIRE PROPERTIES MTN FINANCING LTD MTN RegS,Financial Institutions,Fixed Income,0.01,Hong Kong,,,,,,,,,,,,,,,,,,,,
ISTB,INDIAN OIL CORPN LTD RegS,Agency,Fixed Income,0.01,India,,,,,,,,,,,,,,,,,,,,
ISTB,FHLMC_K017 A2,CMBS,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
ISTB,INTERNATIONAL GAME TECHNOLOGY 144A,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
ISTB,MALAYSIA SUKUK GLOBAL BERHAD RegS,Sovereign,Fixed Income,0.01,Malaysia,,,,,,,,,,,,,,,,,,,,
ISTB,PERTAMINA PERSERO PT MTN RegS,Agency,Fixed Income,0.01,Indonesia,,,,,,,,,,,,,,,,,,,,
ISTB,FNMA 15YR,MBS Pass-Through,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
ISTB,MGM RESORTS INTERNATIONAL,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
ISTB,SOUTH AFRICA (REPUBLIC OF),Sovereign,Fixed Income,0.01,South Africa,,,,,,,,,,,,,,,,,,,,
ISTB,WALT DISNEY COMPANY (THE) MTN,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
ISTB,CREDIT SUISSE GROUP FUNDING GUERNS MTN,Financial Institutions,Fixed Income,0.01,Switzerland,,,,,,,,,,,,,,,,,,,,
ISTB,GLOBAL AIRCRAFT LEASING CO LTD 144A,Financial Institutions,Fixed Income,0.01,Cayman Islands,,,,,,,,,,,,,,,,,,,,
ISTB,DOMINION ENERGY INC,Utility,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
ISTB,BANGKOK BANK PUBLIC CO LTD (HONG K MTN RegS,Financial Institutions,Fixed Income,0.01,Thailand,,,,,,,,,,,,,,,,,,,,
ISTB,SAUDI ELECTRICITY GLOBAL SUKUK CO RegS,Agency,Fixed Income,0.01,Saudi Arabia,,,,,,,,,,,,,,,,,,,,
ISTB,ING GROEP NV,Financial Institutions,Fixed Income,0.01,Netherlands,,,,,,,,,,,,,,,,,,,,
ISTB,HOME DEPOT INC,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
ISTB,FNMA 15YR,MBS Pass-Through,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
ISTB,JOHN DEERE CAPITAL CORP MTN,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
ISTB,GE CAPITAL FUNDING LLC (US),Financial Institutions,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
ISTB,AVOLON HOLDINGS FUNDING LTD 144A,Financial Institutions,Fixed Income,0.01,Ireland,,,,,,,,,,,,,,,,,,,,
ISTB,VIMPELCOM HOLDINGS BV RegS,Industrial,Fixed Income,0.01,Russian Federation,,,,,,,,,,,,,,,,,,,,
ISTB,BURLINGTON NORTHERN SANTA FE LLC,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
ISTB,FFCB,Agency,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
ISTB,GLP CHINA HOLDINGS LTD MTN RegS,Industrial,Fixed Income,0.01,China,,,,,,,,,,,,,,,,,,,,
ISTB,AIG GLOBAL FUNDING MTN 144A,Financial Institutions,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
ISTB,PBF HOLDING COMPANY LLC 144A,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
ISTB,GENERAL MILLS INC,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
ISTB,BANK OF BAHRAIN AND KUWAIT BSC MTN RegS,Financial Institutions,Fixed Income,0.01,Bahrain,,,,,,,,,,,,,,,,,,,,
ISTB,AON CORP,Financial Institutions,Fixed Income,0.01,United Kingdom,,,,,,,,,,,,,,,,,,,,
ISTB,CBB INTERNATIONAL SUKUK COMPANY 5 RegS,Sovereign,Fixed Income,0.01,Bahrain,,,,,,,,,,,,,,,,,,,,
ISTB,PANAMA REPUBLIC OF (GOVERNMENT) RegS,Sovereign,Fixed Income,0.01,Panama,,,,,,,,,,,,,,,,,,,,
ISTB,INTERNATIONAL BUSINESS MACHINES CO,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
ISTB,CNOOC CURTIS FUNDING NO 1 PTY LTD RegS,Agency,Fixed Income,0.01,China,,,,,,,,,,,,,,,,,,,,
ISTB,BANCO DO BRASIL SA MTN RegS,Agency,Fixed Income,0.01,Brazil,,,,,,,,,,,,,,,,,,,,
ISTB,QIB SUKUK LTD MTN RegS,Financial Institutions,Fixed Income,0.01,Qatar,,,,,,,,,,,,,,,,,,,,
ISTB,COOPERATIEVE RABOBANK UA 144A,Financial Institutions,Fixed Income,0.01,Netherlands,,,,,,,,,,,,,,,,,,,,
ISTB,FORD MOTOR CREDIT COMPANY LLC,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
ISTB,CENTERPOINT ENERGY RESOURCES CORPO,Utility,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
ISTB,RHB BANK BHD MTN RegS,Financial Institutions,Fixed Income,0.01,Malaysia,,,,,,,,,,,,,,,,,,,,
ISTB,CHEVRON CORP,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
ISTB,FNMA 15YR,MBS Pass-Through,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
ISTB,KOREA HYDRO & NUCLEAR POWER CO LTD MTN RegS,Agency,Fixed Income,0.01,Korea (South),,,,,,,,,,,,,,,,,,,,
ISTB,CHINA RESOURCES LAND LTD MTN RegS,Agency,Fixed Income,0.01,China,,,,,,,,,,,,,,,,,,,,
ISTB,DIFC SUKUK LTD RegS,Agency,Fixed Income,0.01,United Arab Emirates,,,,,,,,,,,,,,,,,,,,
ISTB,PHILIP MORRIS INTERNATIONAL INC,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
ISTB,SYNOVUS FINANCIAL CORP.,Financial Institutions,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
ISTB,EXPORT-IMPORT BANK OF KOREA,Agency,Fixed Income,0.01,Korea (South),,,,,,,,,,,,,,,,,,,,
ISTB,QUALCOMM INCORPORATED,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
ISTB,DOMINICAN REPUBLIC (GOVERNMENT) RegS,Sovereign,Fixed Income,0.01,Dominican Republic,,,,,,,,,,,,,,,,,,,,
ISTB,MMK INTERNATIONAL CAPITAL DAC RegS,Industrial,Fixed Income,0.01,Russian Federation,,,,,,,,,,,,,,,,,,,,
ISTB,BEIJING STATE-OWNED ASSETS MANAGEM RegS,Local Authority,Fixed Income,0.01,China,,,,,,,,,,,,,,,,,,,,
ISTB,EMG SUKUK LTD RegS,Financial Institutions,Fixed Income,0.01,United Arab Emirates,,,,,,,,,,,,,,,,,,,,
ISTB,TENCENT HOLDINGS LTD MTN RegS,Industrial,Fixed Income,0.01,China,,,,,,,,,,,,,,,,,,,,
ISTB,EVERGY INC,Utility,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
ISTB,THERMO FISHER SCIENTIFIC INC,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
ISTB,SPECTRA ENERGY PARTNERS LP,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
ISTB,AIR LEASE CORPORATION MTN,Financial Institutions,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
ISTB,DAE SUKUK (DIFC) LTD MTN RegS,Agency,Fixed Income,0.01,United Arab Emirates,,,,,,,,,,,,,,,,,,,,
ISTB,CHENIERE CORPUS CHRISTI HOLDINGS L,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
ISTB,PRINCIPAL LIFE GLOBAL FUNDING II 144A,Financial Institutions,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
ISTB,GABONESE REPUBLIC RegS,Sovereign,Fixed Income,0.01,Gabon,,,,,,,,,,,,,,,,,,,,
ISTB,INTERSTATE POWER & LIGHT CO,Utility,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
ISTB,ENERGY TRANSFER PARTNERS LP,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
ISTB,EGYPT (ARAB REPUBLIC OF) MTN RegS,Sovereign,Fixed Income,0.01,Egypt,,,,,,,,,,,,,,,,,,,,
ISTB,ELECTRICITE DE FRANCE SA 144A,Agency,Fixed Income,0.01,France,,,,,,,,,,,,,,,,,,,,
ISTB,LUKOIL OAO RegS,Industrial,Fixed Income,0.01,Russian Federation,,,,,,,,,,,,,,,,,,,,
ISTB,COOPERATIEVE RABOBANK UA (NEW YORK MTN,Financial Institutions,Fixed Income,0.01,Netherlands,,,,,,,,,,,,,,,,,,,,
ISTB,EGYPT (ARAB REPUBLIC OF) RegS,Sovereign,Fixed Income,0.01,Egypt,,,,,,,,,,,,,,,,,,,,
ISTB,NVIDIA CORPORATION,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
ISTB,TOTAL CAPITAL INTERNATIONAL SA,Industrial,Fixed Income,0.01,France,,,,,,,,,,,,,,,,,,,,
ISTB,SK HYNIX INC RegS,Industrial,Fixed Income,0.01,Korea (South),,,,,,,,,,,,,,,,,,,,
ISTB,COUNTRY GARDEN HOLDINGS COMPANY LT RegS,Financial Institutions,Fixed Income,0.01,China,,,,,,,,,,,,,,,,,,,,
ISTB,DH EUROPE FINANCE II SARL,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
ISTB,PPG INDUSTRIES INC,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
ISTB,EVERSOURCE ENERGY,Utility,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
ISTB,SHUI ON DEVELOPMENT HOLDING LTD RegS,Financial Institutions,Fixed Income,0.01,China,,,,,,,,,,,,,,,,,,,,
ISTB,KINDER MORGAN ENERGY PARTNERS LP,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
ISTB,SHIMAO PROPERTY HOLDINGS LTD RegS,Financial Institutions,Fixed Income,0.01,China,,,,,,,,,,,,,,,,,,,,
ISTB,MEXICHEM SAB DE CV RegS,Industrial,Fixed Income,0.01,Mexico,,,,,,,,,,,,,,,,,,,,
ISTB,SHOUGANG GROUP CO LTD RegS,Local Authority,Fixed Income,0.01,China,,,,,,,,,,,,,,,,,,,,
ISTB,BAT CAPITAL CORP,Industrial,Fixed Income,0.01,United Kingdom,,,,,,,,,,,,,,,,,,,,
ISTB,GEORGIA-PACIFIC LLC 144A,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
ISTB,BANK OF AMERICA CORP MTN,Financial Institutions,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
ISTB,UNITED PARCEL SERVICE INC,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
ISTB,CHARLES SCHWAB CORPORATION (THE),Financial Institutions,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
ISTB,SUN HUNG KAI PROPERTIES CAPITAL MA MTN RegS,Financial Institutions,Fixed Income,0.01,Hong Kong,,,,,,,,,,,,,,,,,,,,
ISTB,DP WORLD CRESCENT LTD RegS,Agency,Fixed Income,0.01,United Arab Emirates,,,,,,,,,,,,,,,,,,,,
ISTB,EXPEDIA INC,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
ISTB,UNITEDHEALTH GROUP INC,Financial Institutions,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
ISTB,PHILLIPS 66,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
ISTB,UNIVISION COMMUNICATIONS INC 144A,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
ISTB,SINOPEC GROUP OVERSEAS DEVELOPMENT RegS,Agency,Fixed Income,0.01,China,,,,,,,,,,,,,,,,,,,,
ISTB,UNILEVER CAPITAL CORP,Industrial,Fixed Income,0.01,Netherlands,,,,,,,,,,,,,,,,,,,,
ISTB,STEEL CAPITAL SA MTN RegS,Industrial,Fixed Income,0.01,Russian Federation,,,,,,,,,,,,,,,,,,,,
ISTB,URALKALI FINANCE DAC RegS,Industrial,Fixed Income,0.01,Russian Federation,,,,,,,,,,,,,,,,,,,,
ISTB,HOWMET AEROSPACE INC,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
ISTB,SANTANDER HOLDINGS USA INC,Financial Institutions,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
ISTB,BANK MUSCAT SAOG MTN RegS,Financial Institutions,Fixed Income,0.01,Oman,,,,,,,,,,,,,,,,,,,,
ISTB,BANK OF NOVA SCOTIA,Financial Institutions,Fixed Income,0.01,Canada,,,,,,,,,,,,,,,,,,,,
ISTB,SHINHAN BANK MTN RegS,Financial Institutions,Fixed Income,0.01,Korea (South),,,,,,,,,,,,,,,,,,,,
ISTB,QNB FINANCE LTD MTN RegS,Agency,Fixed Income,0.01,Qatar,,,,,,,,,,,,,,,,,,,,
ISTB,CISCO SYSTEMS INC,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
ISTB,PACIFIC GAS & ELECTRIC UTILITIES,Utility,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
ISTB,TORONTO-DOMINION BANK/THE MTN,Financial Institutions,Fixed Income,0.01,Canada,,,,,,,,,,,,,,,,,,,,
ISTB,PHILIP MORRIS INTERNATIONAL INC,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
ISTB,HCA INC,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
ISTB,DEUTSCHE BANK AG (NEW YORK BRANCH),Financial Institutions,Fixed Income,0.01,Germany,,,,,,,,,,,,,,,,,,,,
ISTB,STARBUCKS CORPORATION,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
ISTB,MASTERCARD INC,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
ISTB,TURKIYE IS BANKASI AS RegS,Financial Institutions,Fixed Income,0.01,Turkey,,,,,,,,,,,,,,,,,,,,
ISTB,DAE FUNDING LLC RegS,Agency,Fixed Income,0.01,United Arab Emirates,,,,,,,,,,,,,,,,,,,,
ISTB,ALLSTATE CORP,Financial Institutions,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
ISTB,BANK OF CHINA LTD (HONG KONG BRANC MTN RegS,Agency,Fixed Income,0.01,China,,,,,,,,,,,,,,,,,,,,
ISTB,BURLINGTON NORTHERN SANTA FE CORPO,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
ISTB,AIB GROUP PLC MTN 144A,Financial Institutions,Fixed Income,0.01,Ireland,,,,,,,,,,,,,,,,,,,,
ISTB,FIAT CHRYSLER AUTOMOBILES NV,Industrial,Fixed Income,0.01,United Kingdom,,,,,,,,,,,,,,,,,,,,
ISTB,BWAY HOLDING CO 144A,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
ISTB,LLOYDS BANKING GROUP PLC,Financial Institutions,Fixed Income,0.01,United Kingdom,,,,,,,,,,,,,,,,,,,,
ISTB,KOREA (REPUBLIC OF),Sovereign,Fixed Income,0.01,Korea (South),,,,,,,,,,,,,,,,,,,,
ISTB,HAWAIIANMILES LOYALTY LTD 144A,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
ISTB,HUB INTERNATIONAL LTD 144A,Financial Institutions,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
ISTB,AIR LEASE CORPORATION,Financial Institutions,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
ISTB,KOREA HYDRO & NUCLEAR POWER CO LTD 144A,Agency,Fixed Income,0.01,Korea (South),,,,,,,,,,,,,,,,,,,,
ISTB,BANCO DO BRASIL SA,Agency,Fixed Income,0.01,Brazil,,,,,,,,,,,,,,,,,,,,
ISTB,WILLIAMS COMPANIES INC,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
ISTB,NRW BANK RegS,Local Authority,Fixed Income,0.01,Germany,,,,,,,,,,,,,,,,,,,,
ISTB,BANK NEDERLANDSE GEMEENTEN MTN 144A,Agency,Fixed Income,0.01,Netherlands,,,,,,,,,,,,,,,,,,,,
ISTB,US BANCORP MTN,Financial Institutions,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
ISTB,KINDER MORGAN INC,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
ISTB,COMMSCOPE TECHNOLOGIES LLC 144A,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
ISTB,LI & FUNG LTD MTN RegS,Industrial,Fixed Income,0.01,Hong Kong,,,,,,,,,,,,,,,,,,,,
ISTB,EXPORT-IMPORT BANK OF KOREA,Agency,Fixed Income,0.01,Korea (South),,,,,,,,,,,,,,,,,,,,
ISTB,PPL CAPITAL FUNDING LLC,Utility,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
ISTB,PETROLEOS MEXICANOS,Agency,Fixed Income,0.01,Mexico,,,,,,,,,,,,,,,,,,,,
ISTB,FHLMC GOLD 15YR CASH ISSUANCE,MBS Pass-Through,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
ISTB,THREE GORGES FINANCE I (CAYMAN ISL RegS,Agency,Fixed Income,0.01,China,,,,,,,,,,,,,,,,,,,,
ISTB,BANK OF NEW YORK MELLON CORP/THE MTN,Financial Institutions,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
ISTB,RIYAD SUKUK LTD MTN RegS,Financial Institutions,Fixed Income,0.01,Saudi Arabia,,,,,,,,,,,,,,,,,,,,
ISTB,BP CAPITAL MARKETS PLC,Industrial,Fixed Income,0.01,United Kingdom,,,,,,,,,,,,,,,,,,,,
ISTB,CHINA CINDA FINANCE (2017) I LTD MTN RegS,Agency,Fixed Income,0.01,China,,,,,,,,,,,,,,,,,,,,
ISTB,TORONTO-DOMINION BANK/THE MTN,Financial Institutions,Fixed Income,0.01,Canada,,,,,,,,,,,,,,,,,,,,
ISTB,GREENKO DUTCH BV 144A,Agency,Fixed Income,0.01,India,,,,,,,,,,,,,,,,,,,,
ISTB,ASTON MARTIN CAPITAL HOLDINGS LTD 144A,Industrial,Fixed Income,0.01,Jersey,,,,,,,,,,,,,,,,,,,,
ISTB,BRAZIL FEDERATIVE REPUBLIC OF (GOV,Sovereign,Fixed Income,0.01,Brazil,,,,,,,,,,,,,,,,,,,,
ISTB,SUNAC CHINA HOLDINGS LTD RegS,Financial Institutions,Fixed Income,0.01,China,,,,,,,,,,,,,,,,,,,,
ISTB,CHOUZHOU INTERNATIONAL INVESTMENT RegS,Local Authority,Fixed Income,0.01,China,,,,,,,,,,,,,,,,,,,,
ISTB,EASTMAN CHEMICAL CO,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
ISTB,BRISTOL-MYERS SQUIBB CO,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
ISTB,PAKISTAN (ISLAMIC REPUBLIC OF) MTN 144A,Sovereign,Fixed Income,0.01,Pakistan,,,,,,,,,,,,,,,,,,,,
ISTB,AIR LEASE CORPORATION MTN,Financial Institutions,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
ISTB,FEDERAL HOME LOAN MORTGAGE CORPORA,Agency,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
ISTB,BLOSSOM JOY LIMITED RegS,Agency,Fixed Income,0.01,China,,,,,,,,,,,,,,,,,,,,
ISTB,INDUSTRIAL AND COMMERCIAL BANK OF MTN RegS,Agency,Fixed Income,0.01,China,,,,,,,,,,,,,,,,,,,,
ISTB,BANK OF MONTREAL MTN,Financial Institutions,Fixed Income,0.01,Canada,,,,,,,,,,,,,,,,,,,,
ISTB,NIKE INC,Industrial,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
ISTB,VIGOROUS CHAMPION INTERNATIONAL LT MTN RegS,Financial Institutions,Fixed Income,0.01,China,,,,,,,,,,,,,,,,,,,,
ISTB,TENCENT HOLDINGS LTD MTN RegS,Industrial,Fixed Income,0.01,China,,,,,,,,,,,,,,,,,,,,
ISTB,INTERNATIONAL FINANCE CORPORATION MTN,Supranational,Fixed Income,0.01,Supranational,,,,,,,,,,,,,,,,,,,,
ISTB,SHRIRAM TRANSPORT FINANCE COMPANY MTN RegS,Financial Institutions,Fixed Income,0.01,India,,,,,,,,,,,,,,,,,,,,
ISTB,INDIKA ENERGY CAPITAL III PTE LTD RegS,Industrial,Fixed Income,0.01,Indonesia,,,,,,,,,,,,,,,,,,,,
ISTB,USAA CAPITAL CORP MTN 144A,Financial Institutions,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
ISTB,UBS GROUP AG 144A,Financial Institutions,Fixed Income,0.01,Switzerland,,,,,,,,,,,,,,,,,,,,
ISTB,ICAHN ENTERPRISES LP,Financial Institutions,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
ISTB,FHLB,Agency,Fixed Income,0.01,United States,,,,,,,,,,,,,,,,,,,,
ISTB,HAITONG INTERNATIONAL SECURITIES G RegS,Financial Institutions,Fixed Income,0.01,Hong Kong,,,,,,,,,,,,,,,,,,,,
